B9401.KOLLIUTS,B9401.KOLLINR,B9401.SKAPDAT,B9401.SKAPTIM,B9401.FRDPLATS,B9403.ARTNR,B9401.EMBTYP,B9403.ARTANT,B9403.PACKNR,SERIAL NUMBER
,,20230614,101600,2-V-38-1-I,31375832,L4,7680,300144,4402367
,,20230614,101601,4-H-31-4-I,31375843,L2,3840,300144,4402368
,,20230614,182231,3-V-2-14-I,32223208,L5,3360,10002426,4402369
,,20230614,182231,1-H-39-14-I,31499915,L5,592,10002426,4402370
,,20230614,182231,4-V-39-14-I,31499915,L5,592,10002426,4402371
,,20230614,182231,2-H-23-11-I,32263586,L2,2000,10002426,4402372
,,20230614,130347,2-V-28-3-I,32140068,L3,144,575129,4402373
,,20230614,130347,5-H-4-2-I,32140068,L3,144,575129,4402374
,,20230614,130347,4-V-34-1-I,32140068,L3,144,575129,4402375
,,20230614,130347,3-H-28-8-I,32140068,L3,144,575129,4402376
,,20230614,130347,2-V-11-4-I,32140068,L3,144,575129,4402377
,,20230614,130347,3-V-17-1-I,32140068,L3,144,575129,4402378
,,20230614,130347,4-V-31-5-I,32140068,L3,144,575129,4402379
,,20230614,130347,3-H-30-2-I,32140068,L3,144,575129,4402380
,,20230614,111123,6-H-36-6-I,32213847,L3,240,24570427,4402381
,,20230614,111123,2-V-17-5-I,32213847,L3,240,24570427,4402382
,,20230614,111123,2-H-39-3-I,32213847,L3,240,24570427,4402383
,,20230614,111123,5-V-36-6-I,32213847,L3,240,24570427,4402384
,,20230614,111124,3-H-36-14-I,32213847,L4,240,24570427,4402385
,,20230614,111124,1-H-20-5-I,32213847,L3,240,24570427,4402386
,,20230614,84856,2-V-8-1-I,32397300,L4,18,,4402387
,,20230614,105000,2-V-9-4-I,31437539,L2,160,300654,4402388
,,20230614,105000,1-V-17-12-I,31437539,L2,160,300654,4402389
,,20230614,105000,6-V-13-11-I,31437539,L2,160,300654,4402390
,,20230614,105000,2-V-15-1-I,31437539,L2,160,300654,4402391
,,20230614,105000,1-V-17-8-I,31437539,L2,160,300654,4402392
,,20230614,105000,3-H-20-11-I,31437539,L2,160,300654,4402393
,,20230614,105000,2-H-29-5-I,31437539,L2,160,300654,4402394
,,20230614,105000,5-H-7-4-I,31437539,L2,160,300654,4402395
,,20230614,105000,5-V-12-12-I,31437539,L2,160,300654,4402396
,,20230614,105000,2-H-6-4-I,31437539,L2,160,300654,4402397
,,20230614,105000,4-V-22-10-I,31437539,L2,160,300654,4402398
,,20230614,105000,3-H-13-11-I,31437539,L2,160,300654,4402399
,,20230614,105000,6-H-13-4-I,31437539,L2,160,300654,4402400
,,20230614,105000,3-H-24-12-I,31437539,L2,160,300654,4402401
,,20230614,105001,4-V-19-1-I,31437539,L2,160,300654,4402402
,,20230614,105001,4-H-30-4-I,31437539,L2,160,300654,4402403
,,20230614,105001,2-H-27-9-I,31437539,L2,160,300654,4402404
,,20230614,105001,6-V-3-7-I,31437539,L2,160,300654,4402405
,,20230614,105001,2-V-26-11-I,31437539,L2,160,300654,4402406
,,20230614,105001,6-V-16-10-I,31437539,L2,160,300654,4402407
,,20230614,105001,4-V-27-14-I,31437539,L2,160,300654,4402408
,,20230614,105001,1-V-18-3-I,31437539,L2,160,300654,4402409
,,20230614,105001,1-V-7-4-I,31437539,L2,160,300654,4402410
,,20230614,105001,3-V-22-8-I,31437539,L2,160,300654,4402411
,,20230614,105001,2-H-25-7-I,31437539,L2,160,300654,4402412
,,20230614,105001,6-V-20-4-I,31437539,L2,160,300654,4402413
,,20230614,105001,5-V-19-4-I,31437539,L2,160,300654,4402414
,,20230614,105001,6-H-20-1-I,31437539,L2,160,300654,4402415
,,20230614,105001,4-V-32-10-I,31437539,L2,160,300654,4402416
,,20230614,105001,1-H-5-2-I,31437539,L2,160,300654,4402417
,,20230614,105001,6-H-21-2-I,31437539,L2,160,300654,4402418
,,20230614,105001,4-H-23-8-I,31437539,L2,160,300654,4402419
,,20230614,105001,6-V-20-1-I,31437539,L2,160,300654,4402420
,,20230614,105001,6-V-19-5-I,31437539,L2,160,300654,4402421
,,20230614,105001,4-V-31-4-I,31437539,L2,160,300654,4402422
,,20230614,105001,6-H-18-12-I,31437539,L2,160,300654,4402423
,,20230614,105001,4-H-30-9-I,31437539,L2,160,300654,4402424
,,20230614,105001,6-H-21-3-I,31437539,L2,160,300654,4402425
,,20230614,105001,2-H-28-11-I,31437539,L2,160,300654,4402426
,,20230614,105001,2-H-19-4-I,31437539,L2,160,300654,4402427
,,20230614,105001,6-V-20-6-I,31437539,L2,160,300654,4402428
,,20230614,105001,4-H-32-4-I,31437539,L2,160,300654,4402429
,,20230614,105001,3-V-24-10-I,31437539,L2,160,300654,4402430
,,20230614,105001,4-H-31-5-I,31437539,L2,160,300654,4402431
,,20230614,105001,4-V-32-8-I,31437539,L2,160,300654,4402432
,,20230614,105001,3-V-3-5-I,31437539,L2,160,300654,4402433
,,20230614,105001,2-V-29-13-I,31437539,L2,160,300654,4402434
,,20230614,105001,5-H-27-6-I,31437539,L2,160,300654,4402435
,,20230614,105001,5-V-28-2-I,31437539,L2,160,300654,4402436
,,20230614,105001,2-H-25-10-I,31437539,L2,160,300654,4402437
,,20230614,105001,5-H-10-8-I,31437539,L2,160,300654,4402438
,,20230614,105001,5-H-23-13-I,31437539,L2,160,300654,4402439
,,20230614,105001,1-V-10-4-I,31437539,L2,160,300654,4402440
,,20230614,105001,4-H-32-13-I,31437539,L2,160,300654,4402441
,,20230614,105001,5-V-19-14-I,31437539,L2,160,300654,4402442
,,20230614,105001,3-H-8-3-I,32249215,L3,136,300654,4402443
,,20230614,105001,3-V-8-10-I,32249215,L3,136,300654,4402444
,,20230614,141336,3-H-24-7-I,986214,K1,30000,2456919,4402445
,,20230614,165740,6-H-36-13-I,31430607,L3,512,1302390,4402446
,,20230614,165740,4-H-1-13-I,31430607,L3,512,1302390,4402447
,,20230614,165741,5-H-37-8-I,31430607,L3,512,1302390,4402448
,,20230614,165741,2-H-4-8-I,31430607,L3,512,1302390,4402449
,,20230614,165741,5-V-35-5-I,31430607,L3,512,1302390,4402450
,,20230614,165741,4-H-21-5-I,31430607,L3,512,1302390,4402451
,,20230614,165741,3-H-18-5-I,31430607,L3,512,1302390,4402452
,,20230614,165741,1-V-26-10-I,31430607,L3,512,1302390,4402453
,,20230614,165741,3-H-38-4-I,31430607,L3,512,1302390,4402454
,,20230614,165741,6-H-32-2-I,31430607,L3,512,1302390,4402455
,,20230614,165741,6-V-21-7-I,31430607,L3,512,1302390,4402456
,,20230614,165741,3-H-37-13-I,31430607,L3,512,1302390,4402457
,,20230614,134309,5-V-29-3-I,31491811,L3,24,55365154,4402458
,,20230614,134309,3-V-25-7-I,31491811,L3,24,55365154,4402459
,,20230614,134309,5-H-31-11-I,31491811,L3,24,55365154,4402460
,,20230614,134309,5-H-21-12-I,31491811,L3,24,55365154,4402461
,,20230614,134309,1-V-19-1-I,31491811,L3,24,55365154,4402462
,,20230614,134309,5-V-25-11-I,31491811,L4,24,55365154,4402463
,,20230614,134309,2-H-1-5-I,31491811,L3,24,55365154,4402464
,,20230614,134309,1-H-19-4-I,31491811,L3,24,55365154,4402465
,,20230614,134309,2-H-20-4-I,31491811,L3,24,55365154,4402466
,,20230614,134309,1-H-17-4-I,31491811,L3,24,55365154,4402467
,,20230614,134309,4-V-24-5-I,31491811,L3,24,55365154,4402468
,,20230614,134309,4-H-33-2-I,31491811,L3,24,55365154,4402469
,,20230614,134309,2-V-22-6-I,31491811,L3,24,55365154,4402470
,,20230614,134309,5-H-21-9-I,31491811,L3,24,55365154,4402471
,,20230614,134309,3-H-19-10-I,31491811,L3,24,55365154,4402472
,,20230614,134309,5-H-26-8-I,31491811,L3,24,55365154,4402473
,,20230614,134309,2-V-30-5-I,31491811,L3,24,55365154,4402474
,,20230614,134309,5-H-25-13-I,31491811,L4,24,55365154,4402475
,,20230614,134309,1-V-19-4-I,31491811,L3,24,55365154,4402476
,,20230614,134309,3-V-1-9-I,31491811,L4,24,55365154,4402477
,,20230614,134309,5-V-7-1-I,31491811,L4,24,55365154,4402478
,,20230614,134309,1-V-19-5-I,31491811,L3,24,55365154,4402479
,,20230614,134309,2-V-30-13-I,31491811,L3,24,55365154,4402480
,,20230614,134310,5-H-13-4-I,31491811,L3,24,55365154,4402481
,,20230614,134310,3-H-20-5-I,31491811,L3,24,55365154,4402482
,,20230614,134310,1-V-13-13-I,31491811,L4,24,55365154,4402483
,,20230614,134310,5-H-30-6-I,31491811,L3,24,55365154,4402484
,,20230614,134310,4-V-3-4-I,31491811,L3,24,55365154,4402485
,,20230614,134310,2-V-30-12-I,31491811,L3,24,55365154,4402486
,,20230614,134310,2-H-6-9-I,31491811,L4,24,55365154,4402487
,,20230614,134310,5-V-5-13-I,31491811,L3,24,55365154,4402488
,,20230614,134310,1-H-19-8-I,31491811,L3,24,55365154,4402489
,,20230614,134310,3-H-28-4-I,31491811,L3,24,55365154,4402490
,,20230614,134310,3-V-28-4-I,31491811,L3,24,55365154,4402491
,,20230614,134310,1-V-17-4-I,31491811,L3,24,55365154,4402492
,,20230614,134310,5-V-8-13-I,31491811,L3,24,55365154,4402493
,,20230614,134310,2-V-19-14-I,31491811,L3,24,55365154,4402494
,,20230614,134310,1-H-8-13-I,31491811,L4,24,55365154,4402495
,,20230614,134310,1-H-19-7-I,31491811,L3,24,55365154,4402496
,,20230614,134310,3-V-7-8-I,31491811,L3,24,55365154,4402497
,,20230614,134310,4-V-22-11-I,31491811,L3,24,55365154,4402498
,,20230614,134310,4-H-18-4-I,31491811,L3,24,55365154,4402499
,,20230614,134310,1-H-19-1-I,31491811,L3,24,55365154,4402500
,,20230614,134310,5-H-22-8-I,31491811,L3,24,55365154,4402501
,,20230614,134309,3-H-29-6-I,31673712,L2,240,55365231,4402502
,,20230614,134309,3-H-29-2-I,31673712,L2,240,55365231,4402503
,,20230614,134309,5-H-30-1-I,31673712,L2,240,55365231,4402504
,,20230614,134309,1-V-21-13-I,31673712,L2,240,55365231,4402505
,,20230614,134309,3-V-29-6-I,31673712,L2,240,55365231,4402506
,,20230614,142800,1-V-11-10-I,31460414,L3,132,1330715,4402507
,,20230614,142800,4-H-15-5-I,31460414,L3,132,1330715,4402508
,,20230614,142801,5-V-14-10-I,31460412,L3,132,1330717,4402509
,,20230614,142801,4-H-15-8-I,31460412,L3,132,1330717,4402510
,,20230614,142801,4-H-9-11-I,31460412,L4,132,1330717,4402511
,,20230614,142801,4-H-10-8-I,31460412,L3,132,1330717,4402512
,,20230614,142801,2-H-14-8-I,31460412,L3,132,1330717,4402513
,,20230614,142801,2-H-23-4-I,31460412,L3,132,1330717,4402514
,,20230614,142800,4-V-8-5-I,31460414,L3,132,1330715,4402515
,,20230614,142800,5-V-12-5-I,31460414,L3,132,1330715,4402516
,,20230614,142800,2-V-20-1-I,31460414,L3,132,1330715,4402517
,,20230614,142229,5-V-27-5-I,31330018,K1,3000,373910,4402518
,,20230614,142229,5-V-26-9-I,31459808,L1,4000,373910,4402519
,,20230614,142229,2-H-27-2-I,32267801,K1,6000,373910,4402520
,,20230614,192259,5-H-7-13-I,30624404,K2,6000,8208921,4402521
,,20230614,152459,3-H-5-12-I,32139045,L4,1280,25928533,4402522
,,20230614,152459,6-H-35-14-I,32139045,L5,1280,25928533,4402523
,,20230614,150125,2-V-39-9-I,31401869,L4,640,6049664,4402524
,,20230614,150125,4-V-16-7-I,32137343,L4,192,6049664,4402525
,,20230614,155434,4-V-43-2-Y,31359739,K1,2400,1137331,4402526
,,20230614,155434,3-V-23-5-I,31359739,K1,2400,1137331,4402527
,,20230614,155434,4-H-29-2-I,30670543,K2,16500,1137332,4402528
,,20230614,132402,2-H-6-8-Y,982759,K2,7800,3508249,4402529
,,20230614,132402,6-H-19-8-I,982757,K1,24000,3508250,4402530
,,20230614,132402,4-V-20-10-Y,982757,K1,24000,3508250,4402531
,,20230614,135139,4-H-21-6-Y,985868,K1,24000,6277135,4402532
,,20230614,135139,5-H-19-4-I,985868,L1,24000,6277135,4402533
,,20230614,135138,4-H-20-6-Y,988935,K1,9000,6277175,4402534
,,20230614,111153,1-H-18-4-Y,32213848,K1,4500,24551484,4402535
,,20230614,113600,1-V-24-2-I,32298821,L3,630,24558880,4402536
,,20230614,113557,3-H-16-3-I,32382110,L3,720,24551513,4402537
,,20230614,113552,2-H-17-4-I,32298821,L3,630,24551512,4402538
,,20230614,113557,6-V-25-8-I,32382110,L3,720,24551513,4402539
,,20230614,113557,2-V-24-2-I,32382110,L3,720,24551513,4402540
,,20230614,113557,3-H-29-8-I,32382110,L3,720,24551513,4402541
,,20230614,112708,UTKTR2,31459815,L3,12,78138337,4402542
,,20230614,95731,4-V-1-6-I,31460340,L4,2240,85482928,4402543
,,20230614,95731,6-V-4-2-I,31460340,L4,2240,85482928,4402544
,,20230614,95731,2-H-2-9-I,31460340,L4,2240,85482928,4402545
,,20230614,95731,6-H-1-10-I,31460340,L4,2240,85482928,4402546
,,20230614,95731,4-H-2-10-I,31460340,L4,2240,85482928,4402547
,,20230614,95731,6-V-3-2-I,31460340,L4,2240,85482928,4402548
,,20230614,95731,5-H-23-14-I,31460340,L5,2240,85482928,4402549
,,20230614,95731,5-H-13-7-I,31460340,L4,2240,85482928,4402550
,,20230614,114157,4-H-2-11-I,32223914,L4,32,21516488,4402551
,,20230614,114157,1-V-7-11-I,32223914,L4,32,21516488,4402552
,,20230614,114157,5-V-20-13-I,32223914,L4,32,21516488,4402553
,,20230614,114157,3-H-21-3-I,32223914,L4,32,21516488,4402554
,,20230614,114157,1-H-8-9-I,32223914,L4,32,21516488,4402555
,,20230614,131510,6-H-7-12-I,32140004,L4,240,80096574,4402556
,,20230614,131510,2-V-6-13-I,32140004,L4,240,80096574,4402557
,,20230614,131510,5-H-10-11-I,32140004,L4,240,80096574,4402558
,,20230614,131510,5-V-9-7-I,32140004,L4,240,80096574,4402559
,,20230614,131510,1-V-4-3-I,32140004,L4,240,80096574,4402560
,,20230614,131510,3-H-11-6-I,32140004,L4,240,80096574,4402561
,,20230614,131510,5-H-5-11-I,32140004,L4,240,80096574,4402562
,,20230614,120916,3-H-12-6-I,31339725,L2,3840,507451,4402563
,,20230614,120916,5-V-16-7-I,31316565,L1,6720,507451,4402564
,,20230614,151537,5-H-30-13-I,31293736,L3,192,23000035,4402565
,,20230614,151537,4-H-20-7-I,31293736,L3,192,23000035,4402566
,,20230614,151537,3-H-18-3-I,31293736,L3,192,23000035,4402567
,,20230614,151537,2-V-12-5-I,31293736,L3,192,23000035,4402568
,,20230614,151537,2-V-19-8-I,31293736,L3,192,23000035,4402569
,,20230614,151537,4-H-25-9-I,31293736,L3,192,23000035,4402570
,,20230614,151537,3-H-14-6-I,31293736,L3,192,23000035,4402571
,,20230614,151537,5-H-27-1-I,31293736,L3,192,23000035,4402572
,,20230614,151537,5-V-24-12-I,31293736,L3,192,23000035,4402573
,,20230614,151537,4-V-21-7-I,31293736,L3,192,23000035,4402574
,,20230614,151537,2-V-21-10-I,31293736,L3,192,23000035,4402575
,,20230614,151537,5-H-22-5-I,31293736,L3,192,23000035,4402576
,,20230614,151537,4-H-29-9-I,31293736,L3,192,23000035,4402577
,,20230614,151537,3-H-33-11-I,31293736,L3,192,23000035,4402578
,,20230614,151537,3-V-26-6-I,31293736,L3,192,23000035,4402579
,,20230614,151537,4-V-37-3-I,31293736,L3,192,23000035,4402580
,,20230614,130332,4-V-14-10-I,32140074,L4,72,575131,4402581
,,20230614,130332,4-H-12-14-I,32140074,L5,72,575131,4402582
,,20230614,130332,2-V-3-1-I,32140074,L4,72,575131,4402583
,,20230614,130332,1-H-9-14-I,32140074,L5,72,575131,4402584
,,20230614,130332,1-V-13-1-I,32140074,L4,72,575131,4402585
,,20230614,130332,5-H-6-14-I,32140074,L5,72,575131,4402586
,,20230614,130332,4-H-19-13-I,32140074,L4,72,575131,4402587
,,20230614,130332,2-H-3-13-I,32140074,L4,72,575131,4402588
,,20230614,130332,1-H-15-14-I,32140074,L5,72,575131,4402589
,,20230614,130332,4-H-13-14-I,32140074,L5,72,575131,4402590
,,20230614,130332,3-V-9-6-I,32140074,L4,72,575131,4402591
,,20230614,130332,1-V-30-6-I,32140074,L4,72,575131,4402592
,,20230614,130332,3-V-18-14-I,32140074,L5,72,575131,4402593
,,20230614,130332,2-V-11-14-I,32140074,L5,72,575131,4402594
,,20230614,130332,5-H-26-10-I,32140074,L4,72,575131,4402595
,,20230614,130332,5-H-11-14-I,32140074,L5,72,575131,4402596
,,20230614,130332,3-V-7-9-I,32140074,L4,72,575131,4402597
,,20230614,130332,5-H-26-2-I,32140074,L4,72,575131,4402598
,,20230614,130332,5-V-19-7-I,32140074,L4,72,575131,4402599
,,20230614,130332,2-V-7-10-I,32140074,L4,72,575131,4402600
,,20230614,130332,4-V-31-10-I,32140074,L4,72,575131,4402601
,,20230614,130332,5-H-10-14-I,32140074,L5,72,575131,4402602
,,20230614,130332,2-V-26-2-I,32140074,L4,72,575131,4402603
,,20230614,130332,3-H-3-14-I,32140074,L5,72,575131,4402604
,,20230614,130332,2-H-17-14-I,32140074,L5,72,575131,4402605
,,20230614,130332,2-H-26-14-I,32140074,L5,72,575131,4402606
,,20230614,130332,2-H-16-14-I,32140074,L5,72,575131,4402607
,,20230614,130332,5-H-26-13-I,32140074,L4,72,575131,4402608
,,20230614,130332,5-H-4-14-I,32140074,L5,72,575131,4402609
,,20230614,130332,4-H-12-10-I,32140074,L4,72,575131,4402610
,,20230614,130332,4-H-14-14-I,32140074,L5,72,575131,4402611
,,20230614,130332,3-H-10-10-I,32140074,L4,72,575131,4402612
,,20230614,130332,5-H-15-14-I,32140074,L5,72,575131,4402613
,,20230614,130332,5-V-3-14-I,32140074,L5,72,575131,4402614
